brand,name,url,image,unit,price_original,price_sale,saving_amount,saving_pct,rebate_raw,stock_qty,stock_text,pickup,delivery
SPYDER,"Jeu d'embouts hexalobés T20 en acier pour visseuse à chocs Mach-Blue de Spyder, 2 pièces, 1/4 x 1 po",https://www.rona.ca/fr/produit/jeu-dembouts-hexalobes-t20-en-acier-pour-visseuse-a-chocs-mach-blue-de-spyder-2-pieces-1-4-x-1-po-19041-65165254,https://cdn.rona.ca/images/65165254_M.jpg,chacun,4.99,3.0,1.9900000000000002,39.88,"1,99 $",9.0,9 en magasin,Ramassage en magasin,Livraison
SPYDER,"Jeu d'embouts cruciformes nº 3 en acier pour tournevis à chocs Mach-Blue de Spyder, 1/4 x 1 po, 2 embouts",https://www.rona.ca/fr/produit/jeu-dembouts-cruciformes-n-3-en-acier-pour-tournevis-a-chocs-mach-blue-de-spyder-1-4-x-1-po-2-embouts-19035ca-65165150,https://cdn.rona.ca/images/65165150_M.jpg,chacun,4.99,3.0,1.9900000000000002,39.88,"1,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
SPYDER,"Jeu d'embouts à six lobes T40 en acier pour tournevis à chocs Mach-Blue de Spyder, 1/4 x 1 po, 2 embouts",https://www.rona.ca/fr/produit/jeu-dembouts-a-six-lobes-t40-en-acier-pour-tournevis-a-chocs-mach-blue-de-spyder-1-4-x-1-po-2-embouts-19044ca-65165158,https://cdn.rona.ca/images/65165158_M.jpg,chacun,4.99,3.0,1.9900000000000002,39.88,"1,99 $",6.0,6 en magasin,Ramassage en magasin,Livraison
SPYDER,"Jeu d'embouts carrés nº 3 en acier pour tournevis à chocs Mach-Blue de Spyder, 1/4 x 1 po, 2 embouts",https://www.rona.ca/fr/produit/jeu-dembouts-carres-n-3-en-acier-pour-tournevis-a-chocs-mach-blue-de-spyder-1-4-x-1-po-2-embouts-19038ca-65165153,https://cdn.rona.ca/images/65165153_M.jpg,chacun,4.99,3.0,1.9900000000000002,39.88,"1,99 $",4.0,4 en magasin,Ramassage en magasin,Livraison
SPYDER,"Jeu d'embouts à six lobes T15 en acier pour tournevis à chocs Mach-Blue de Spyder, 1/4 x 1 po, 2 embouts",https://www.rona.ca/fr/produit/jeu-dembouts-a-six-lobes-t15-en-acier-pour-tournevis-a-chocs-mach-blue-de-spyder-1-4-x-1-po-2-embouts-19040ca-65165156,https://cdn.rona.ca/images/65165156_M.jpg,chacun,4.99,3.0,1.9900000000000002,39.88,"1,99 $",9.0,9 en magasin,Ramassage en magasin,Livraison
SPYDER,"Jeu d'embouts à six lobes T10 en acier pour tournevis à chocs Mach-Blue de Spyder, 1/4 x 1 po, 2 embouts",https://www.rona.ca/fr/produit/jeu-dembouts-a-six-lobes-t10-en-acier-pour-tournevis-a-chocs-mach-blue-de-spyder-1-4-x-1-po-2-embouts-19039ca-65165152,https://cdn.rona.ca/images/65165152_M.jpg,chacun,4.99,3.0,1.9900000000000002,39.88,"1,99 $",12.0,12 en magasin,Ramassage en magasin,Livraison
M.NET,"Nettoyant Mr. Net désinfectant multi-surfaces, agrumes d'été, 1,21 l",https://www.rona.ca/fr/produit/mnet-nettoyant-mr-net-desinfectant-multi-surfaces-agrumes-dete-1-21-l-3077212540-13605334,https://cdn.rona.ca/images/13605334_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,"1,99 $",33.0,33 en magasin,Ramassage en magasin,Livraison
M.NET,"Nettoyant Mr. Net multi-surface avec Febreze, 1,21 l",https://www.rona.ca/fr/produit/mnet-nettoyant-mr-net-multi-surface-avec-febreze-1-21-l-3077212537-13605333,https://cdn.rona.ca/images/13605333_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,"1,99 $",11.0,11 en magasin,Ramassage en magasin,Livraison
M.NET,"Nettoyant multi-surface Mr. Net avec Unstopables, parfum frais, 1,21 l",https://www.rona.ca/fr/produit/mnet-nettoyant-multi-surface-mr-net-avec-unstopables-parfum-frais-1-21-l-3077212542-13605335,https://cdn.rona.ca/images/13605335_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,"1,99 $",12.0,12 en magasin,Ramassage en magasin,Livraison
,CAPUCHON DE POTEAU,https://www.rona.ca/fr/produit/capuchon-de-poteau-pcp02-73375006,https://cdn.rona.ca/images/73375006_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,1 $,310.0,310 en magasin,Ramassage en magasin,Livraison
SUPERSLIDE,"Embout de tringle SuperSlide de ClosetMaid, plastique, nickel, 0,5 po P. x 0,5 po H. x 0,5 po l.",https://www.rona.ca/fr/produit/embout-de-tringle-superslide-de-closetmaid-plastique-nickel-0-5-po-p-x-0-5-po-h-x-0-5-po-l-3563800-36485164,https://cdn.rona.ca/images/36485164_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,"1,80 $",11.0,11 en magasin,Ramassage en magasin,Livraison
KNAPE & VOGT,Supports à tablette à fente unique Knape & Vogt - Fini en titane - Acier - 10 po L. x 5/8 po l.,https://www.rona.ca/fr/produit/supports-a-tablette-a-fente-unique-knape-vogt-fini-en-titane-acier-10-po-l-x-5-8-po-l-180hpti10-0233219,https://cdn.rona.ca/images/0233219_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,"1,80 $",43.0,43 en magasin,Ramassage en magasin,Livraison
RAIN BIRD,Buse d'arrosage Rain Bird pour arbustes 8 à 15 pi cercle complet,https://www.rona.ca/fr/produit/buse-darrosage-rain-bird-pour-arbustes-8-a-15-pi-cercle-complet-a17f-0142108,https://cdn.rona.ca/images/0142108_M.jpg,chacun,5.99,4.0,1.9900000000000002,33.22,"1,49 $",18.0,18 en magasin,Ramassage en magasin,Livraison
EATON,"Adaptateur de prise triple Eaton blanc, 15 ampères, 125 V",https://www.rona.ca/fr/produit/adaptateur-de-prise-triple-eaton-blanc-15-amperes-125-v-1147w-sp-l2-04805927,https://cdn.rona.ca/images/04805927_M.jpg,chacun,6.99,5.0,1.9900000000000002,28.47,"1,75 $",9.0,9 en magasin,Ramassage en magasin,Livraison
,"Supports à tablette série 346 de Knape & Vogt, Métal, Anochrome, 12 par paquet, 1/4 po dia. x 3/8 po L.",https://www.rona.ca/fr/produit/supports-a-tablette-serie-346-de-knape-vogt-metal-anochrome-12-par-paquet-1-4-po-dia-x-3-8-po-l-346pano-0233100,https://cdn.rona.ca/images/0233100_M.jpg,paquet,6.99,5.0,1.9900000000000002,28.47,"1,40 $",33.0,33 en magasin,Ramassage en magasin,Livraison
WOODS,"Rallonge électrique d'intérieur, 3 prises, 2 m, noir",https://www.rona.ca/fr/produit/woods-rallonge-electrique-dinterieur-3-prises-2-m-noir-64785801-32045007,https://cdn.rona.ca/images/32045007_M.jpg,chacun,6.99,5.0,1.9900000000000002,28.47,"1,40 $",6.0,6 en magasin,Ramassage en magasin,Livraison
EATON,"Douille sans interrupteur Eaton, porcelaine, culot moyen, 120 V, 660 W",https://www.rona.ca/fr/produit/douille-sans-interrupteur-eaton-porcelaine-culot-moyen-120-v-660-w-969-f-l-04805859,https://cdn.rona.ca/images/04805859_M.jpg,chacun,6.99,5.0,1.9900000000000002,28.47,"1,75 $",7.0,7 en magasin,Ramassage en magasin,Livraison
HILLMAN,Balise d'entrée Hillman réfléchissante 48 po rouge,https://www.rona.ca/fr/produit/balise-dentree-hillman-reflechissante-48-po-rouge-840074-63878585,https://cdn.rona.ca/images/63878585_M.jpg,chacun,6.99,5.0,1.9900000000000002,28.47,"1,75 $",3.0,3 en magasin,Ramassage en magasin,Livraison
NORTON,"Meule à tronçonner pour métaux Norton, type 1, 3 po dia x 5/16 po H, arbre 3/8 po, grain 60",https://www.rona.ca/fr/produit/meule-a-tronconner-pour-metaux-norton-type-1-3-po-dia-x-5-16-po-h-arbre-3-8-po-grain-60-7660789451-77375724,https://cdn.rona.ca/images/77375724_M.jpg,chacun,6.99,5.0,1.9900000000000002,28.47,"1,99 $",46.0,46 en magasin,Ramassage en magasin,Livraison
NORTON,"Meule abrasive Gemini Norton, 3 po dia x 1/16 po H., arbre 3/8 po, grain 36, type 1, oxyde d'aluminium",https://www.rona.ca/fr/produit/meule-abrasive-gemini-norton-3-po-dia-x-1-16-po-h-arbre-3-8-po-grain-36-type-1-oxyde-daluminium-66252835553-77375723,https://cdn.rona.ca/images/77375723_M.jpg,chacun,6.99,5.0,1.9900000000000002,28.47,"1,99 $",25.0,25 en magasin,Ramassage en magasin,Livraison
IMPERIAL,"Raccord pour accès aux tuyaux de sécheuse Imperial, plastique, 4 po",https://www.rona.ca/fr/produit/raccord-pour-acces-aux-tuyaux-de-secheuse-imperial-plastique-4-po-vt0557-a-12245423,https://cdn.rona.ca/images/12245423_M.jpg,chacun,8.99,7.0,1.9900000000000002,22.14,"1,49 $",4.0,4 en magasin,Ramassage en magasin,Livraison
MIRACLE GROW,Gants en latex Miracle-Gro à double trempage résistants à l'eau Miracle-Gro - WSM,https://www.rona.ca/fr/produit/miracle-grow-gants-en-latex-miracle-gro-a-double-trempage-resistants-a-leau-miracle-gro-wsm-mg30604ca-wsm-61565005,https://cdn.rona.ca/images/61565005_M.jpg,chacun,8.99,7.0,1.9900000000000002,22.14,"1,35 $",14.0,14 en magasin,Ramassage en magasin,Livraison
MIRACLE GROW,Gant en latex à double trempage Miracle-Gro MG WML petit/moyen,https://www.rona.ca/fr/produit/miracle-grow-gant-en-latex-a-double-trempage-miracle-gro-mg-wml-petit-moyen-mg30604ca-wml-61565004,https://cdn.rona.ca/images/61565004_M.jpg,chacun,8.99,7.0,1.9900000000000002,22.14,"1,35 $",20.0,20 en magasin,Ramassage en magasin,Livraison
WOODS,Rallonge d'extérieur 14 pi,https://www.rona.ca/fr/produit/woods-rallonge-dexterieur-14-pi-14272501-0238329,https://cdn.rona.ca/images/0238329_M.jpg,chacun,8.99,7.0,1.9900000000000002,22.14,"1,35 $",42.0,42 en magasin,Ramassage en magasin,Livraison
WAGNER,"Rouleau Wagner Smart, blanc, noyau en plastique, 3 po l. x poil de 3/8 po",https://www.rona.ca/fr/produit/rouleau-wagner-smart-blanc-noyau-en-plastique-3-po-l-x-poil-de-3-8-po-530200-49195106,https://cdn.rona.ca/images/49195106_M.jpg,chacun,9.99,8.0,1.9900000000000002,19.92,"1,50 $",4.0,4 en magasin,Ramassage en magasin,Livraison
VITAPUR,Filtre universel,https://www.rona.ca/fr/produit/vitapur-filtre-universel-vgpf3-c-5677002,https://cdn.rona.ca/images/5677002_M.jpg,chacun,11.99,10.0,1.9900000000000002,16.6,"1,20 $",1.0,1 en magasin,Ramassage en magasin,Livraison
MTD,Roue pour plateau pour tondeuse ou tracteur MTD 5 po,https://www.rona.ca/fr/produit/roue-pour-plateau-pour-tondeuse-ou-tracteur-mtd-5-po-oen-734-04155-02225292,https://cdn.rona.ca/images/02225292_M.jpg,chacun,15.99,14.0,1.9900000000000002,12.45,1 $,4.0,4 en magasin,Ramassage en magasin,Livraison
CRAFTSMAN,"Fil pour coupe-bordures CRAFTSMAN monofilament 0,095 po x 125 pi",https://www.rona.ca/fr/produit/fil-pour-coupe-bordures-craftsman-monofilament-0-095-po-x-125-pi-cmxgzam010044-02225455,https://cdn.rona.ca/images/02225455_M.jpg,chacun,20.99,19.0,1.9899999999999984,9.48,1 $,2.0,2 en magasin,Ramassage en magasin,Livraison
OREGON,"Chaîne pour scie mécanique Oregon AdvanceCut R40, pas de chaîne de 3/8 po, calibre de 0,043 po, longueur du guide 10 po",https://www.rona.ca/fr/produit/chaine-pour-scie-mecanique-oregon-advancecut-r40-pas-de-chaine-de-3-8-po-calibre-de-0-043-po-longueur-du-guide-10-po-48165003,https://cdn.rona.ca/images/48165003_M.jpg,chacun,26.99,25.0,1.9899999999999984,7.37,"1,89 $",11.0,11 en magasin,Ramassage en magasin,Livraison
KNAPE & VOGT,Supports à tablette à fente unique Knape & Vogt - Blanc - Acier - 8 po L. x 5/8 po l.,https://www.rona.ca/fr/produit/supports-a-tablette-a-fente-unique-knape-vogt-blanc-acier-8-po-l-x-5-8-po-l-180hpwh8-0233509,https://cdn.rona.ca/images/0233509_M.jpg,chacun,4.89,3.0,1.8899999999999997,38.65,"1,47 $",7.0,7 en magasin,Ramassage en magasin,Livraison
WOODS,"Adaptateur Woods à 3 prises mise à la terre, PVC orange, 1875 watts, 15 A, 125 volts",https://www.rona.ca/fr/produit/adaptateur-woods-a-3-prises-mise-a-la-terre-pvc-orange-1875-watts-15-a-125-volts-550794-4025146,https://cdn.rona.ca/images/4025146_M.jpg,chacun,6.89,5.0,1.8899999999999997,27.43,"1,38 $",2.0,2 en magasin,Ramassage en magasin,Livraison
SHOPSMITH,"Papier abrasif revers velcro Shopsmith, oxyde de zirconium, grain P150, 3 1/2 po l. x 5 1/4 po L., paquet de 4",https://www.rona.ca/fr/produit/papier-abrasif-revers-velcro-shopsmith-oxyde-de-zirconium-grain-p150-3-1-2-po-l-x-5-1-4-po-l-paquet-de-4-12217-012-77375576,https://cdn.rona.ca/images/77375576_M.jpg,chacun,6.89,5.0,1.8899999999999997,27.43,"1,03 $",32.0,32 en magasin,Ramassage en magasin,Livraison
SHOPSMITH,"Papier abrasif revers velcro Shopsmith, oxyde de zirconium, grain P400, 3 1/2 po l. x 5 1/4 po L., paquet de 4",https://www.rona.ca/fr/produit/papier-abrasif-revers-velcro-shopsmith-oxyde-de-zirconium-grain-p400-3-1-2-po-l-x-5-1-4-po-l-paquet-de-4-12216-012-77375575,https://cdn.rona.ca/images/77375575_M.jpg,chacun,6.89,5.0,1.8899999999999997,27.43,"1,03 $",5.0,5 en magasin,Ramassage en magasin,Livraison
SHOPSMITH,"Papier abrasif revers velcro Shopsmith, oxyde de zirconium, grain P100, 3 1/2 po l. x 5 1/4 po L., paquet de 4",https://www.rona.ca/fr/produit/papier-abrasif-revers-velcro-shopsmith-oxyde-de-zirconium-grain-p100-3-1-2-po-l-x-5-1-4-po-l-paquet-de-4-12218-012-77375577,https://cdn.rona.ca/images/77375577_M.jpg,chacun,6.89,5.0,1.8899999999999997,27.43,"1,03 $",25.0,25 en magasin,Ramassage en magasin,Livraison
,"Renfort d'angle arrondi, 3/4 po x 8 pi, papier/métal",https://www.rona.ca/fr/produit/renfort-dangle-arrondi-3-4-po-x-8-pi-papier-metal-160839-0993028,https://cdn.rona.ca/images/0993028_M.jpg,chacun,4.81,3.0,1.8099999999999996,37.63,"1,20 $",13.0,13 en magasin,Ramassage en magasin,Livraison
MALLORY,"Brosse à neige en plastique, 16'",https://www.rona.ca/fr/produit/brosse-a-neige-en-plastique-16-0190077,https://cdn.rona.ca/images/0190077_M.jpg,chacun,3.79,2.0,1.79,47.23,80¢,18.0,18 en magasin,Ramassage en magasin,Livraison
RAIN BIRD,"Buse d'arrosage demi-cercle Rain Bird pour arbustes, 8 pi - 15 pi",https://www.rona.ca/fr/produit/buse-darrosage-demi-cercle-rain-bird-pour-arbustes-8-pi-15-pi-a17h-0142109,https://cdn.rona.ca/images/0142109_M.jpg,chacun,4.79,3.0,1.79,37.37,"1,79 $",7.0,7 en magasin,Ramassage en magasin,Livraison
EATON,Couvercle de prise électrique Eaton blanc à 1 prise,https://www.rona.ca/fr/produit/couvercle-de-prise-electrique-eaton-blanc-a-1-prise-37150w-sp-l-04805804,https://cdn.rona.ca/images/04805804_M.jpg,chacun,5.79,4.0,1.79,30.92,"1,45 $",4.0,4 en magasin,Ramassage en magasin,Livraison
KNAPE & VOGT,Supports d'étagère Pilaster de Knape & Vogt - Fini en zinc - Acier - 48 po L. x 5/8 po l.,https://www.rona.ca/fr/produit/supports-detagere-pilaster-de-knape-vogt-fini-en-zinc-acier-48-po-l-x-5-8-po-l-pk255zc-48-0233243,https://cdn.rona.ca/images/0233243_M.jpg,chacun,5.79,4.0,1.79,30.92,"1,74 $",2.0,2 en magasin,Ramassage en magasin,Livraison
EATON,"Plafonnier sans interrupteur Eaton blanc à culot moyen 660 W, 250 V",https://www.rona.ca/fr/produit/plafonnier-sans-interrupteur-eaton-blanc-a-culot-moyen-660-w-250-v-604-sp-l-0181062,https://cdn.rona.ca/images/0181062_M.jpg,chacun,6.79,5.0,1.79,26.36,"1,70 $",10.0,10 en magasin,Ramassage en magasin,Livraison
SOUTHWIRE,"Pince à ressort robuste avec poignée rotative, 4""",https://www.rona.ca/fr/produit/pince-a-ressort-robuste-avec-poignee-rotative-4-74045238,https://cdn.rona.ca/images/74045238_M.jpg,chacun,7.79,6.0,1.79,22.98,"1,56 $",6.0,6 en magasin,Ramassage en magasin,Livraison
HUSQVARNA,"Bobine de fil à coupe-bordures Husqvarna T25 à chargement rapide 0,095 po x 25 pi",https://www.rona.ca/fr/produit/bobine-de-fil-a-coupe-bordures-husqvarna-t25-a-chargement-rapide-0-095-po-x-25-pi-589357701-82305352,https://cdn.rona.ca/images/82305352_M.jpg,chacun,13.79,12.0,1.7899999999999991,12.98,80¢,11.0,11 en magasin,Ramassage en magasin,Livraison
EATON,"Prise Eaton à 2 fils de 15 ampères, 125 V",https://www.rona.ca/fr/produit/prise-eaton-a-2-fils-de-15-amperes-125-v-04805757,https://cdn.rona.ca/images/04805757_M.jpg,chacun,4.69,3.0,1.6900000000000004,36.03,"1,17 $",8.0,8 en magasin,Ramassage en magasin,Livraison
EATON,"Fiche Eaton à 2 fils de 15 ampères, 125 volts, blanc",https://www.rona.ca/fr/produit/fiche-eaton-a-2-fils-de-15-amperes-125-volts-blanc-sa940w-sp-l-04806000,https://cdn.rona.ca/images/04806000_M.jpg,chacun,6.69,5.0,1.6900000000000004,25.26,"1,67 $",10.0,10 en magasin,Ramassage en magasin,Livraison
WOODS,"Rallonge intérieure Woods 16/2 de 9 pi, 120 V",https://www.rona.ca/fr/produit/rallonge-interieure-woods-16-2-de-9-pi-120-v-64788801-40255192,https://cdn.rona.ca/images/40255192_M.jpg,chacun,10.69,9.0,1.6899999999999995,15.81,"1,60 $",8.0,8 en magasin,Ramassage en magasin,Livraison
KNAPE & VOGT,Supports à tablette à fente unique Knape & Vogt - Fini en titane - Acier - 6 po L. x 5/8 po l.,https://www.rona.ca/fr/produit/supports-a-tablette-a-fente-unique-knape-vogt-fini-en-titane-acier-6-po-l-x-5-8-po-l-180hpti6-0233217,https://cdn.rona.ca/images/0233217_M.jpg,chacun,4.49,3.0,1.4900000000000002,33.18,"1,35 $",105.0,105 en magasin,Ramassage en magasin,Livraison
JIFFY,"Pots Jiffy pour semis, 2 1/2"", 32/pqt",https://www.rona.ca/fr/produit/pots-jiffy-pour-semis-2-1-2-32-pqt-133486-2056076,https://cdn.rona.ca/images/2056076_M.jpg,paquet,5.49,4.0,1.4900000000000002,27.14,"1,37 $",2.0,2 en magasin,Ramassage en magasin,Livraison
MIRACLE-GRO,"Support pour plante Miracle-Gro, 36 po, vert",https://www.rona.ca/fr/produit/support-pour-plante-miracle-gro-36-po-vert-smg12314-20555009,https://cdn.rona.ca/images/20555009_M.jpg,chacun,5.49,4.0,1.4900000000000002,27.14,"1,37 $",1.0,1 en magasin,Ramassage en magasin,Livraison
EATON,Interrupteur Eaton 3 ampères en plastique blanc,https://www.rona.ca/fr/produit/interrupteur-eaton-3-amperes-en-plastique-blanc-410w-bp-l-04805877,https://cdn.rona.ca/images/04805877_M.jpg,chacun,5.49,4.0,1.4900000000000002,27.14,"1,37 $",7.0,7 en magasin,Ramassage en magasin,Livraison
BRIGGS & STRATTON,Filtre à carburant Briggs & Stratton rouge,https://www.rona.ca/fr/produit/filtre-a-carburant-briggs-stratton-rouge-at-0244-55725007,https://cdn.rona.ca/images/55725007_M.jpg,chacun,10.49,9.0,1.4900000000000002,14.2,50¢,6.0,6 en magasin,Ramassage en magasin,Livraison
LITEX,"Chaînette décorative Litex métal chromé 7,5 po",https://www.rona.ca/fr/produit/chainette-decorative-litex-metal-chrome-7-5-po-fp45ch-31955301,https://cdn.rona.ca/images/31955301_M.jpg,chacun,11.49,10.0,1.4900000000000002,12.97,"1,49 $",5.0,5 en magasin,Ramassage en magasin,Livraison
LITEX,Trousse lampe Litex bronze bouton tournant 250W,https://www.rona.ca/fr/produit/trousse-lampe-litex-bronze-bouton-tournant-250w-lph12brz-31955308,https://cdn.rona.ca/images/31955308_M.jpg,chacun,20.49,19.0,1.4899999999999984,7.27,"1,49 $",5.0,5 en magasin,Ramassage en magasin,Livraison
EATON,"Plaque murale Eaton à 2 prises, taille standard, blanc (1/pqt)",https://www.rona.ca/fr/produit/plaque-murale-eaton-a-2-prises-taille-standard-blanc-1-pqt-2153w-f-l-04805778,https://cdn.rona.ca/images/04805778_M.jpg,chacun,2.39,1.0,1.3900000000000001,58.16,60¢,6.0,6 en magasin,Ramassage en magasin,Livraison
MARR,"Cosses à anneau, calibre 22-18, n° 8-10, métal/vinyle, 9/pqt",https://www.rona.ca/fr/produit/marr-cosses-a-anneau-calibre-22-18-n-8-10-metal-vinyle-9-pqt-rt18-10v9-0320266,https://cdn.rona.ca/images/0320266_M.jpg,chacun,2.39,1.0,1.3900000000000001,58.16,84¢,2.0,2 en magasin,Ramassage en magasin,Livraison
MARR,"Cosses à anneau, calibre 16-14, n° 4-6, métal/vinyle, 9/pqt",https://www.rona.ca/fr/produit/marr-cosses-a-anneau-calibre-16-14-n-4-6-metal-vinyle-9-pqt-rt14-06v9-0320262,https://cdn.rona.ca/images/0320262_M.jpg,chacun,2.39,1.0,1.3900000000000001,58.16,84¢,6.0,6 en magasin,Ramassage en magasin,Livraison
LUTRON,Plaque murale décorative Lutron amande simple,https://www.rona.ca/fr/produit/plaque-murale-decorative-lutron-amande-simple-cw-1b-la-32017709,https://cdn.rona.ca/images/32017709_M.jpg,chacun,6.29,5.0,1.29,20.51,"1,29 $",8.0,8 en magasin,Ramassage en magasin,Livraison
HARBOR BREEZE,"Chaînette en acier Harbor Breeze, 1-paquet, 7,5 po, argent",https://www.rona.ca/fr/produit/chainette-en-acier-harbor-breeze-1-paquet-7-5-po-argent-fp10-31955266,https://cdn.rona.ca/images/31955266_M.jpg,chacun,10.29,9.0,1.2899999999999991,12.54,"1,29 $",4.0,4 en magasin,Ramassage en magasin,Livraison
NORTON,"Meule à centre incurvé Norton, oxyde d'aluminium, type 27, 4 1/2 po dia x arbre 5/8 po",https://www.rona.ca/fr/produit/meule-a-centre-incurve-norton-oxyde-daluminium-type-27-4-1-2-po-dia-x-arbre-5-8-po-66252843605-77375730,https://cdn.rona.ca/images/77375730_M.jpg,chacun,11.29,10.0,1.2899999999999991,11.43,"1,29 $",3.0,3 en magasin,Ramassage en magasin,Livraison
WOODS,"Rembobineur de cordon Woods, jusqu'à 150 pi de cordon calibre 16/3, plastique, jaune",https://www.rona.ca/fr/produit/rembobineur-de-cordon-woods-jusqua-150-pi-de-cordon-calibre-16-3-plastique-jaune-e101-32045012,https://cdn.rona.ca/images/32045012_M.jpg,chacun,5.19,4.0,1.1900000000000004,22.93,78¢,13.0,13 en magasin,Ramassage en magasin,Livraison
HARBOR BREEZE,"Chaînette sablier Harbor Breeze 1-paquet, 1 po x 7 po bronze",https://www.rona.ca/fr/produit/chainette-sablier-harbor-breeze-1-paquet-1-po-x-7-po-bronze-fp57-31955070,https://cdn.rona.ca/images/31955070_M.jpg,chacun,9.19,8.0,1.1899999999999995,12.95,"1,19 $",2.0,2 en magasin,Ramassage en magasin,Livraison
ALLEN + ROTH,"Embout de lampe blanc en acier, Allen + Roth, 1-paquet, 1,81 po L x 1,38 po diamètre",https://www.rona.ca/fr/produit/embout-de-lampe-blanc-en-acier-allen-roth-1-paquet-1-81-po-l-x-1-38-po-diametre-31955284,https://cdn.rona.ca/images/31955284_M.jpg,chacun,9.19,8.0,1.1899999999999995,12.95,"1,19 $",4.0,4 en magasin,Ramassage en magasin,Livraison
HARBOR BREEZE,"Chaînette avec cone givré Harbor Breeze, 1-paquet 4,88 po, nickel brossé, plastique",https://www.rona.ca/fr/produit/chainette-avec-cone-givre-harbor-breeze-1-paquet-4-88-po-nickel-brosse-plastique-fp5-31955001,https://cdn.rona.ca/images/31955001_M.jpg,chacun,9.19,8.0,1.1899999999999995,12.95,"1,19 $",2.0,2 en magasin,Ramassage en magasin,Livraison
